Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
44,U.C. Riverside,Los Angeles Basin,4/8/2018,098,4.48, ,0.00, ,255, ,1.5,Y,26.6, ,14.1, ,18.8, ,100, ,38, ,69,Y,13.0,Y,1.8, ,156.6, ,20.5,H
44,U.C. Riverside,Los Angeles Basin,4/9/2018,099,6.26, ,0.00, ,265, ,0.8, ,33.9,Y,13.1, ,24.1,Y,79, ,8, ,27,Y,4.1,Y,2.0, ,174.8, ,19.5, 
44,U.C. Riverside,Los Angeles Basin,4/10/2018,100,6.32, ,0.00, ,260, ,0.8, ,32.8, ,13.8, ,23.5,Y,46, ,12, ,26,Y,3.0,Y,1.9, ,165.4, ,19.8, 
44,U.C. Riverside,Los Angeles Basin,4/11/2018,101,5.59, ,0.00, ,269, ,1.1, ,28.2, ,12.6, ,19.6, ,87, ,25, ,48, ,8.4, ,2.2, ,190.0, ,19.8, 
44,U.C. Riverside,Los Angeles Basin,4/12/2018,102,4.77, ,0.00, ,250, ,0.9, ,21.1, ,10.5, ,15.5, ,92, ,17, ,49, ,4.7, ,2.3, ,201.0, ,18.8, 
44,U.C. Riverside,Los Angeles Basin,4/13/2018,103,8.08, ,0.00, ,277, ,0.3,Y,26.1, ,13.3, ,19.7, ,26, ,9, ,15,Y,-7.8,Y,4.7,R,405.7,R,17.6, 
44,U.C. Riverside,Los Angeles Basin,4/14/2018,104,6.28, ,0.00, ,281, ,0.4, ,29.4, ,11.0, ,20.5, ,31, ,10, ,18, ,-4.5, ,1.8, ,158.2, ,17.0, 
44,U.C. Riverside,Los Angeles Basin,4/15/2018,105,4.88, ,0.00, ,211, ,0.6, ,26.5, ,9.3, ,18.3, ,57, ,13, ,29, ,0.1, ,1.7, ,149.2, ,18.9,H
44,U.C. Riverside,Los Angeles Basin,4/16/2018,106,4.69, ,0.00, ,274, ,1.0, ,18.6, ,8.6, ,13.4, ,91, ,38, ,64, ,6.7, ,2.5, ,218.4, ,17.3, 
44,U.C. Riverside,Los Angeles Basin,4/17/2018,107,5.00, ,0.00, ,287, ,0.7, ,22.8, ,5.3, ,13.7, ,91, ,16, ,42, ,1.1, ,1.7, ,143.7, ,17.9, 
44,U.C. Riverside,Los Angeles Basin,4/18/2018,108,5.65, ,0.00, ,285, ,0.7, ,23.5, ,7.8, ,15.8, ,73, ,19, ,38, ,1.6, ,2.2, ,186.8, ,17.2, 
44,U.C. Riverside,Los Angeles Basin,4/19/2018,109,1.55, ,0.00, ,115, ,1.0, ,15.4, ,8.5, ,11.4, ,88, ,55, ,72, ,6.5, ,1.9, ,165.2, ,16.0, 
44,U.C. Riverside,Los Angeles Basin,4/20/2018,110,4.86, ,0.00, ,282, ,1.0, ,24.9, ,8.2, ,14.7, ,91, ,30, ,61, ,7.4, ,2.0, ,174.8, ,16.3, 
44,U.C. Riverside,Los Angeles Basin,4/21/2018,111,5.79, ,0.00, ,266, ,0.9, ,30.7, ,9.3, ,20.3, ,84, ,14, ,38, ,5.4, ,1.8, ,155.3, ,16.6, 
44,U.C. Riverside,Los Angeles Basin,4/22/2018,112,6.35, ,0.00, ,284, ,0.9, ,30.4, ,11.9, ,21.4, ,64, ,18, ,34, ,5.0, ,1.9, ,168.0, ,18.3, 
44,U.C. Riverside,Los Angeles Basin,4/23/2018,113,5.91, ,0.00, ,286, ,1.0, ,29.2, ,11.7, ,20.3, ,70, ,22, ,42, ,7.0, ,1.8, ,155.5, ,18.1, 
44,U.C. Riverside,Los Angeles Basin,4/24/2018,114,5.75, ,0.00, ,279, ,1.0, ,28.1, ,10.3, ,19.2, ,79, ,17, ,44, ,6.6, ,1.8, ,159.7, ,19.1, 
44,U.C. Riverside,Los Angeles Basin,4/25/2018,115,4.36,H,0.00,H,81,H,1.1,H,25.8, ,13.7, ,19.5,H,97,H,25,H,46, ,7.7, ,1.7,H,150.9,H,18.8,H
44,U.C. Riverside,Los Angeles Basin,4/26/2018,116,5.80, ,0.00, ,337,R,1.2, ,25.5, ,10.4, ,17.1, ,90, ,32, ,59, ,9.1, ,1.8, ,157.0, ,18.4, 
44,U.C. Riverside,Los Angeles Basin,4/27/2018,117,5.06, ,0.00, ,306, ,1.2, ,23.9, ,11.0, ,15.8, ,91, ,35, ,65, ,9.3, ,1.8, ,157.2, ,19.6, 
44,U.C. Riverside,Los Angeles Basin,4/28/2018,118,5.60, ,0.00, ,339,R,1.2, ,22.6, ,9.8, ,16.0, ,85, ,44, ,63, ,9.1, ,2.0, ,172.9, ,18.6, 
44,U.C. Riverside,Los Angeles Basin,4/29/2018,119,4.44, ,0.00, ,260, ,1.2, ,20.8, ,11.9, ,15.7, ,84, ,48, ,65, ,9.3, ,2.2, ,190.9, ,19.2, 
44,U.C. Riverside,Los Angeles Basin,4/30/2018,120,2.70, ,0.00, ,167, ,1.2, ,18.4, ,12.7, ,15.0, ,82, ,52, ,70, ,9.6, ,2.2, ,191.8, ,18.4, 
44,U.C. Riverside,Los Angeles Basin,5/1/2018,121,0.70, ,1.90, ,71, ,1.1, ,13.9, ,10.4, ,11.7, ,90, ,62, ,79, ,8.1, ,2.0, ,172.6, ,18.4, 
44,U.C. Riverside,Los Angeles Basin,5/2/2018,122,1.12, ,4.00, ,102, ,1.2, ,16.5, ,9.8, ,12.4, ,97, ,66, ,83, ,9.5, ,1.4, ,120.2, ,17.4, 
44,U.C. Riverside,Los Angeles Basin,5/3/2018,123,5.45, ,0.00, ,333, ,1.2, ,25.5, ,10.7, ,17.1, ,91, ,37, ,61, ,9.7, ,1.6, ,139.0, ,17.3, 
44,U.C. Riverside,Los Angeles Basin,5/4/2018,124,7.00, ,0.00, ,345,R,1.0, ,32.4, ,11.3, ,22.4, ,86, ,14, ,35, ,6.4, ,1.8, ,158.8, ,18.9, 
44,U.C. Riverside,Los Angeles Basin,5/5/2018,125,7.35, ,0.00, ,344,R,0.8, ,34.5, ,14.6, ,24.5, ,51, ,12, ,28, ,4.6, ,1.9, ,164.4, ,19.5, 
44,U.C. Riverside,Los Angeles Basin,5/6/2018,126,6.86, ,0.00, ,333, ,0.9, ,32.8, ,14.3, ,22.9, ,58, ,16, ,33, ,5.9, ,1.8, ,158.1, ,20.6, 
44,U.C. Riverside,Los Angeles Basin,5/7/2018,127,6.71, ,0.00, ,355,R,1.0, ,30.0, ,12.5, ,21.1, ,73, ,15, ,38, ,6.2, ,1.7, ,149.6, ,20.3, 
44,U.C. Riverside,Los Angeles Basin,5/8/2018,128,6.39, ,0.00, ,337, ,1.1, ,29.3, ,12.7, ,21.3, ,71, ,27, ,42, ,7.8, ,1.8, ,153.9, ,21.9, 
44,U.C. Riverside,Los Angeles Basin,5/9/2018,129,6.13, ,0.00, ,343, ,1.4, ,30.1, ,13.1, ,20.7, ,88, ,36, ,58, ,12.2, ,1.7, ,143.7, ,22.0, 
44,U.C. Riverside,Los Angeles Basin,5/10/2018,130,6.06, ,0.00, ,340, ,1.5, ,27.5, ,13.1, ,19.9, ,85, ,40, ,63, ,12.6, ,1.9, ,168.0, ,21.4, 
44,U.C. Riverside,Los Angeles Basin,5/11/2018,131,1.33, ,0.00, ,95, ,1.3, ,18.9, ,14.0, ,16.0, ,90, ,61, ,74, ,11.2, ,2.0, ,173.7, ,21.7, 
44,U.C. Riverside,Los Angeles Basin,5/12/2018,132,2.00, ,0.50, ,144, ,1.2, ,18.4, ,11.7, ,14.6, ,90, ,60, ,74, ,9.9, ,2.0, ,174.9, ,19.6, 
44,U.C. Riverside,Los Angeles Basin,5/13/2018,133,2.82, ,0.00, ,188, ,1.2, ,21.3, ,12.2, ,15.7, ,82, ,48, ,69, ,9.9, ,1.9, ,161.9, ,20.4, 
44,U.C. Riverside,Los Angeles Basin,5/14/2018,134,5.77, ,0.00, ,351,R,1.3, ,22.8, ,10.0, ,16.4, ,91, ,49, ,67, ,10.3, ,2.2, ,186.0, ,19.6, 
44,U.C. Riverside,Los Angeles Basin,5/15/2018,135,5.75, ,0.00, ,354,R,1.2, ,23.9, ,10.2, ,16.7, ,91, ,46, ,65, ,10.1, ,1.8, ,156.0, ,21.0, 
44,U.C. Riverside,Los Angeles Basin,5/16/2018,136,6.15, ,0.00, ,359,R,1.1, ,25.3, ,10.2, ,17.3, ,86, ,37, ,57, ,8.7, ,2.1, ,178.8, ,20.9, 
44,U.C. Riverside,Los Angeles Basin,5/17/2018,137,5.95, ,0.00, ,359,R,1.2, ,23.9, ,11.9, ,16.9, ,85, ,43, ,62, ,9.6, ,2.3, ,196.3, ,20.8, 
44,U.C. Riverside,Los Angeles Basin,5/18/2018,138,4.36, ,0.00, ,263, ,1.3, ,22.7, ,12.9, ,16.5, ,82, ,50, ,67, ,10.3, ,2.0, ,172.3, ,21.4, 
44,U.C. Riverside,Los Angeles Basin,5/19/2018,139,3.70, ,0.00, ,239, ,1.4, ,21.7, ,12.7, ,16.4, ,86, ,57, ,75, ,11.9, ,1.8, ,151.5, ,20.5, 
44,U.C. Riverside,Los Angeles Basin,5/20/2018,140,3.92, ,0.00, ,246, ,1.5, ,21.7, ,14.9, ,17.2, ,87, ,59, ,76, ,12.8, ,2.1, ,182.6, ,21.2, 
44,U.C. Riverside,Los Angeles Basin,5/21/2018,141,2.38, ,0.30, ,161, ,1.4, ,18.9, ,13.8, ,15.5, ,95, ,68, ,81, ,12.3, ,2.1, ,183.1, ,20.5, 
44,U.C. Riverside,Los Angeles Basin,5/22/2018,142,3.92, ,0.00, ,245, ,1.3, ,20.8, ,13.4, ,16.1, ,86, ,55, ,72, ,11.0, ,2.0, ,176.2, ,20.2, 
44,U.C. Riverside,Los Angeles Basin,5/23/2018,143,3.52, ,0.00, ,226, ,1.4, ,22.6, ,13.2, ,16.8, ,88, ,54, ,72, ,11.8, ,1.7, ,145.4, ,20.4, 
44,U.C. Riverside,Los Angeles Basin,5/24/2018,144,3.31, ,0.00, ,216, ,1.4, ,21.4, ,14.2, ,16.3, ,91, ,60, ,77, ,12.2, ,2.1, ,181.9, ,19.6, 
44,U.C. Riverside,Los Angeles Basin,5/25/2018,145,5.40, ,0.00, ,323, ,1.2, ,21.4, ,13.0, ,16.3, ,86, ,46, ,67, ,10.1, ,2.6,Y,222.4,Y,20.3, 
44,U.C. Riverside,Los Angeles Basin,5/26/2018,146,3.14, ,0.00, ,187, ,1.2, ,19.9, ,12.7, ,16.0, ,82, ,54, ,67, ,9.9, ,1.9, ,163.4, ,19.5, 
44,U.C. Riverside,Los Angeles Basin,5/27/2018,147,4.66, ,0.00, ,283, ,1.3, ,25.2, ,11.7, ,17.0, ,88, ,43, ,69, ,11.2, ,1.8, ,156.9, ,20.2, 
44,U.C. Riverside,Los Angeles Basin,5/28/2018,148,5.96, ,0.00, ,345, ,1.5, ,29.0, ,12.0, ,19.3, ,92, ,38, ,66, ,12.8, ,1.8, ,159.0, ,20.8, 
44,U.C. Riverside,Los Angeles Basin,5/29/2018,149,5.72, ,0.00, ,323, ,1.6, ,28.6, ,14.4, ,19.1, ,93, ,46, ,73, ,14.0, ,2.2, ,188.5, ,22.0, 
44,U.C. Riverside,Los Angeles Basin,5/30/2018,150,3.29, ,0.10, ,213, ,1.6, ,23.9, ,15.2, ,17.6, ,95, ,56, ,80, ,14.1, ,2.0, ,174.1, ,21.7, 
44,U.C. Riverside,Los Angeles Basin,5/31/2018,151,4.61, ,0.00, ,273, ,1.4, ,23.3, ,13.8, ,17.9, ,88, ,52, ,71, ,12.5, ,2.2, ,188.6, ,21.2, 
44,U.C. Riverside,Los Angeles Basin,6/1/2018,152,6.21, ,0.00, ,363,R,1.3, ,27.7, ,11.3, ,19.4, ,89, ,36, ,60, ,11.3, ,1.8, ,156.6, ,21.3, 
44,U.C. Riverside,Los Angeles Basin,6/2/2018,153,6.72, ,0.00, ,363,R,1.3, ,30.3, ,13.9, ,22.1, ,80, ,32, ,50, ,11.3, ,1.9, ,165.8, ,22.0, 
44,U.C. Riverside,Los Angeles Basin,6/3/2018,154,7.00, ,0.00, ,369,R,1.3, ,33.0, ,14.8, ,23.4, ,70, ,30, ,47, ,11.3, ,1.9, ,161.0, ,22.4, 
44,U.C. Riverside,Los Angeles Basin,6/4/2018,155,6.56, ,0.00, ,348, ,1.5, ,31.5, ,14.4, ,22.2, ,85, ,37, ,57, ,13.3, ,2.0, ,172.1, ,22.8, 
44,U.C. Riverside,Los Angeles Basin,6/5/2018,156,5.81, ,0.00, ,344, ,1.6, ,26.1, ,15.0, ,19.5, ,92, ,51, ,71, ,14.1, ,2.1, ,185.5, ,23.0, 
44,U.C. Riverside,Los Angeles Basin,6/6/2018,157,5.29, ,0.00, ,306, ,1.5, ,27.6, ,15.1, ,19.5, ,86, ,41, ,67, ,13.3, ,2.0, ,174.9, ,23.0, 
44,U.C. Riverside,Los Angeles Basin,6/7/2018,158,5.96, ,0.00, ,340, ,1.4, ,28.6, ,13.0, ,19.7, ,92, ,28, ,59, ,11.5, ,1.7, ,150.2, ,22.8, 
44,U.C. Riverside,Los Angeles Basin,6/8/2018,159,6.90, ,0.00, ,368,R,1.3, ,32.4, ,13.7, ,22.8, ,86, ,23, ,48, ,11.2, ,1.7, ,151.1, ,22.8, 
44,U.C. Riverside,Los Angeles Basin,6/9/2018,160,6.98, ,0.00, ,368,R,1.3, ,30.6, ,15.6, ,22.9, ,72, ,28, ,48, ,11.1, ,2.1, ,178.2, ,23.0, 
44,U.C. Riverside,Los Angeles Basin,6/10/2018,161,6.64, ,0.00, ,366,R,1.4, ,30.7, ,14.9, ,22.0, ,84, ,26, ,53, ,11.9, ,1.8, ,152.8, ,23.2, 
44,U.C. Riverside,Los Angeles Basin,6/11/2018,162,7.04, ,0.00, ,363, ,1.4, ,32.9, ,16.0, ,24.2, ,72, ,29, ,46, ,11.7, ,1.8, ,159.6, ,23.4, 
44,U.C. Riverside,Los Angeles Basin,6/12/2018,163,7.24, ,0.00, ,364,R,1.4, ,33.7, ,16.8, ,24.9, ,71, ,25, ,45, ,12.0, ,1.9, ,166.7, ,23.3, 
44,U.C. Riverside,Los Angeles Basin,6/13/2018,164,7.20, ,0.00, ,363, ,1.4, ,34.1, ,15.9, ,24.9, ,87, ,22, ,46, ,12.4, ,1.8, ,159.1, ,23.2, 
44,U.C. Riverside,Los Angeles Basin,6/14/2018,165,7.20, ,0.00, ,364,R,1.4, ,34.4, ,15.7, ,24.5, ,85, ,18, ,47, ,12.4, ,2.0, ,168.7, ,23.3, 
44,U.C. Riverside,Los Angeles Basin,6/15/2018,166,6.55, ,0.00, ,333, ,1.6, ,32.6, ,16.6, ,23.1, ,83, ,29, ,55, ,13.6, ,2.0, ,170.9, ,23.6, 
44,U.C. Riverside,Los Angeles Basin,6/16/2018,167,5.74, ,0.00, ,337, ,1.5, ,23.9, ,15.3, ,18.8, ,88, ,54, ,68, ,12.7, ,2.6,Y,221.5,Y,23.2, 
44,U.C. Riverside,Los Angeles Basin,6/17/2018,168,5.45, ,0.00, ,324, ,1.3, ,22.0, ,14.8, ,17.4, ,76, ,49, ,64, ,10.5, ,2.5,Y,215.7,Y,22.7, 
44,U.C. Riverside,Los Angeles Basin,6/18/2018,169,5.62, ,0.00, ,332, ,1.4, ,25.9, ,14.6, ,18.8, ,81, ,42, ,63, ,11.5, ,2.0, ,171.6, ,22.4, 
44,U.C. Riverside,Los Angeles Basin,6/19/2018,170,6.40, ,0.00, ,367,R,1.5, ,29.2, ,12.6, ,20.4, ,91, ,39, ,63, ,13.0, ,1.9, ,160.7, ,22.6, 
44,U.C. Riverside,Los Angeles Basin,6/20/2018,171,6.63, ,0.00, ,367,R,1.7, ,32.4, ,14.2, ,22.1, ,91, ,36, ,63, ,14.7, ,1.9, ,164.8, ,23.0, 
44,U.C. Riverside,Los Angeles Basin,6/21/2018,172,6.36, ,0.00, ,351, ,1.8, ,32.3, ,15.3, ,22.2, ,93, ,37, ,65, ,15.4, ,1.9, ,161.2, ,23.9, 
44,U.C. Riverside,Los Angeles Basin,6/22/2018,173,6.55, ,0.00, ,354, ,1.8, ,33.5, ,16.8, ,23.5, ,92, ,34, ,62, ,15.7, ,1.9, ,164.1, ,24.3, 
44,U.C. Riverside,Los Angeles Basin,6/23/2018,174,6.00, ,0.00, ,346, ,1.8, ,27.8, ,15.8, ,20.6, ,95, ,51, ,72, ,15.5, ,2.1, ,185.5, ,24.4, 
44,U.C. Riverside,Los Angeles Basin,6/24/2018,175,6.07, ,0.00, ,342, ,1.6, ,29.5, ,15.7, ,20.7, ,88, ,38, ,65, ,13.9, ,2.1, ,180.3, ,24.3, 
44,U.C. Riverside,Los Angeles Basin,6/25/2018,176,6.82, ,0.00, ,370,R,1.5, ,31.6, ,14.6, ,22.1, ,90, ,29, ,58, ,13.3, ,1.9, ,167.5, ,24.3, 
44,U.C. Riverside,Los Angeles Basin,6/26/2018,177,6.76, ,0.00, ,362, ,1.5, ,32.3, ,14.7, ,22.5, ,93, ,27, ,54, ,12.9, ,1.8, ,152.2, ,24.1, 
44,U.C. Riverside,Los Angeles Basin,6/27/2018,178,7.06, ,0.00, ,371,R,1.4, ,31.6, ,15.0, ,23.3, ,83, ,24, ,48, ,11.8, ,1.9, ,163.7, ,24.2, 
44,U.C. Riverside,Los Angeles Basin,6/28/2018,179,6.64, ,0.00, ,368,R,1.6, ,30.4, ,15.0, ,21.6, ,89, ,34, ,61, ,13.7, ,2.0, ,173.8, ,24.2, 
44,U.C. Riverside,Los Angeles Basin,6/29/2018,180,6.27, ,0.00, ,360, ,1.5, ,28.1, ,15.1, ,20.3, ,89, ,41, ,64, ,13.2, ,2.1, ,180.1, ,24.4, 
44,U.C. Riverside,Los Angeles Basin,6/30/2018,181,5.62, ,0.00, ,317, ,1.6, ,28.9, ,16.2, ,20.7, ,85, ,43, ,66, ,14.2, ,2.0, ,171.3, ,24.0, 
44,U.C. Riverside,Los Angeles Basin,7/1/2018,182,6.54, ,0.00, ,348, ,1.5, ,30.3, ,15.2, ,22.0, ,92, ,28, ,56, ,12.9, ,1.9, ,162.3, ,24.5, 
44,U.C. Riverside,Los Angeles Basin,7/2/2018,183,6.50, ,0.00, ,349, ,1.6, ,30.1, ,15.7, ,22.4, ,92, ,35, ,60, ,14.1, ,1.9, ,166.6, ,24.7, 
44,U.C. Riverside,Los Angeles Basin,7/3/2018,184,5.90, ,0.00, ,326, ,1.7, ,29.5, ,16.5, ,21.6, ,92, ,41, ,65, ,14.7, ,1.9, ,165.7, ,24.7, 
44,U.C. Riverside,Los Angeles Basin,7/4/2018,185,6.70, ,0.00, ,355, ,1.6, ,32.6, ,15.0, ,22.7, ,92, ,31, ,57, ,13.9, ,1.8, ,156.4, ,24.7, 
44,U.C. Riverside,Los Angeles Basin,7/5/2018,186,7.55, ,0.00, ,370,R,1.3, ,37.2, ,15.8, ,26.9, ,82, ,13, ,36, ,10.5, ,1.7, ,145.3, ,25.5, 
44,U.C. Riverside,Los Angeles Basin,7/6/2018,187,7.75,R,0.00, ,335, ,1.0, ,,S,19.5, ,34.3,Y,52,H,10,H,19,Y,7.6,Y,1.8, ,151.4, ,25.1, 
44,U.C. Riverside,Los Angeles Basin,7/7/2018,188,4.29,R,0.50, ,211, ,1.5, ,43.2,R,25.4,R,34.0,Y,54,H,16,H,28,Y,13.1,Y,1.5, ,128.4, ,25.7, 
44,U.C. Riverside,Los Angeles Basin,7/8/2018,189,7.92, ,0.00, ,347, ,1.5, ,38.6, ,22.5,Y,30.3, ,69, ,17, ,35, ,12.9, ,1.9, ,162.7, ,26.9, 
44,U.C. Riverside,Los Angeles Basin,7/9/2018,190,5.81, ,0.00, ,240, ,1.6, ,36.8, ,23.3,Y,29.1, ,51, ,27, ,40, ,14.0, ,1.8, ,152.5, ,25.9, 
44,U.C. Riverside,Los Angeles Basin,7/10/2018,191,5.89, ,0.00, ,256, ,1.7, ,35.7, ,21.8, ,27.8, ,64, ,37, ,46, ,14.9, ,1.8, ,156.0, ,26.2, 
44,U.C. Riverside,Los Angeles Basin,7/11/2018,192,5.80, ,0.00, ,262, ,1.7, ,34.5, ,20.7, ,26.8, ,68, ,33, ,47, ,14.6, ,1.9, ,160.4, ,26.0, 
44,U.C. Riverside,Los Angeles Basin,7/12/2018,193,6.86, ,0.00, ,320, ,1.8, ,34.8, ,21.2, ,26.8, ,68, ,34, ,51, ,16.0, ,2.0, ,175.0, ,25.8, 
44,U.C. Riverside,Los Angeles Basin,7/13/2018,194,7.05, ,0.00, ,339, ,1.9, ,35.6, ,19.6, ,26.7, ,84, ,34, ,55, ,17.1, ,1.9, ,167.5, ,25.9, 
44,U.C. Riverside,Los Angeles Basin,7/14/2018,195,7.03, ,0.00, ,339, ,1.9, ,35.3, ,19.9, ,26.9, ,81, ,35, ,53, ,16.5, ,1.9, ,160.3, ,26.1, 
44,U.C. Riverside,Los Angeles Basin,7/15/2018,196,7.03, ,0.00, ,333, ,1.8, ,35.5, ,19.2, ,26.6, ,83, ,30, ,51, ,15.7, ,1.9, ,161.0, ,26.3, 
44,U.C. Riverside,Los Angeles Basin,7/16/2018,197,6.66, ,0.00, ,332, ,1.9, ,34.3, ,19.3, ,25.7, ,85, ,34, ,59, ,17.0, ,1.9, ,168.0, ,26.1, 
44,U.C. Riverside,Los Angeles Basin,7/17/2018,198,5.97, ,0.00, ,303, ,2.1, ,34.3, ,19.3, ,25.4, ,91, ,40, ,64, ,18.0, ,2.0, ,173.8, ,26.0, 
44,U.C. Riverside,Los Angeles Basin,7/18/2018,199,5.34, ,0.40, ,270, ,2.2,Y,33.3, ,19.9, ,25.0, ,93, ,45, ,69,Y,18.9,Y,2.0, ,175.8, ,25.9, 
44,U.C. Riverside,Los Angeles Basin,7/19/2018,200,6.51, ,0.00, ,316, ,2.1, ,34.6, ,20.2, ,26.1, ,84, ,44, ,62, ,18.3, ,2.0, ,176.3, ,26.1, 
44,U.C. Riverside,Los Angeles Basin,7/20/2018,201,6.70, ,0.00, ,332, ,2.0, ,30.9, ,19.9, ,25.2, ,89, ,45, ,61, ,17.2, ,2.2, ,188.4, ,26.1, 
44,U.C. Riverside,Los Angeles Basin,7/21/2018,202,6.39, ,0.00, ,310, ,1.7, ,33.5, ,19.3, ,25.5, ,75, ,38, ,52, ,14.9, ,2.0, ,170.5, ,25.8, 
44,U.C. Riverside,Los Angeles Basin,7/22/2018,203,7.11, ,0.00, ,345, ,1.7, ,35.7, ,18.7, ,26.9, ,71, ,32, ,47, ,14.6, ,1.8, ,156.6, ,25.9, 
44,U.C. Riverside,Los Angeles Basin,7/23/2018,204,7.31, ,0.10,H,339, ,1.8, ,38.9, ,20.9, ,29.4, ,69, ,27, ,44, ,15.9, ,1.7, ,150.2, ,25.9, 
44,U.C. Riverside,Los Angeles Basin,7/24/2018,205,7.32, ,0.00, ,334, ,1.9, ,39.6, ,20.7, ,30.2, ,74, ,26, ,44, ,16.6, ,1.8, ,153.4, ,26.5, 
44,U.C. Riverside,Los Angeles Basin,7/25/2018,206,7.08, ,0.00, ,332, ,2.1, ,39.0, ,21.5, ,29.6, ,77, ,29, ,49, ,17.9, ,1.7, ,146.5, ,27.0, 
44,U.C. Riverside,Los Angeles Basin,7/26/2018,207,6.79, ,0.00, ,323, ,2.1, ,36.9, ,21.3, ,28.0, ,83, ,29, ,56, ,18.3, ,1.8, ,156.0, ,26.8, 
44,U.C. Riverside,Los Angeles Basin,7/27/2018,208,6.93, ,0.00, ,333, ,2.0, ,37.7, ,19.3, ,28.0, ,92, ,27, ,52, ,17.2, ,1.6, ,139.6, ,26.8, 
44,U.C. Riverside,Los Angeles Basin,7/28/2018,209,6.36, ,0.00, ,317, ,2.1, ,34.8, ,19.5, ,25.8, ,91, ,38, ,64, ,18.4, ,1.9, ,160.1, ,26.7, 
44,U.C. Riverside,Los Angeles Basin,7/29/2018,210,6.29, ,0.00, ,296, ,2.0, ,37.4, ,20.2, ,27.4, ,87, ,29, ,54, ,17.3, ,1.7, ,150.4, ,27.1, 
44,U.C. Riverside,Los Angeles Basin,7/30/2018,211,6.80, ,0.00, ,299, ,1.7, ,35.8, ,22.2, ,28.5, ,71, ,26, ,44, ,15.0, ,1.7, ,145.8, ,26.8, 
44,U.C. Riverside,Los Angeles Basin,7/31/2018,212,6.04, ,0.00, ,254, ,1.6, ,36.8, ,21.4, ,28.3, ,64, ,29, ,42, ,14.2, ,1.7, ,149.9, ,27.3, 
44,U.C. Riverside,Los Angeles Basin,8/1/2018,213,7.13, ,0.00, ,314, ,1.6, ,36.6, ,20.6, ,28.1, ,63, ,28, ,43, ,14.2, ,1.9, ,160.5, ,26.1, 
44,U.C. Riverside,Los Angeles Basin,8/2/2018,214,6.97, ,0.00, ,312, ,1.7, ,34.8, ,22.0, ,27.9, ,66, ,32, ,47, ,15.4, ,1.9, ,165.8, ,26.1, 
44,U.C. Riverside,Los Angeles Basin,8/3/2018,215,6.93, ,0.00, ,315, ,1.7, ,36.3, ,20.5, ,28.0, ,78, ,25, ,45, ,14.9, ,1.7, ,143.7, ,26.8, 
44,U.C. Riverside,Los Angeles Basin,8/4/2018,216,7.06, ,0.00, ,336, ,1.7, ,36.0, ,20.1, ,27.6, ,69, ,27, ,45, ,14.5, ,1.8, ,158.0, ,26.0, 
44,U.C. Riverside,Los Angeles Basin,8/5/2018,217,6.95, ,0.00, ,334, ,1.6, ,35.9, ,18.8, ,27.2, ,79, ,24, ,45, ,14.3, ,1.8, ,151.7, ,26.9, 
44,U.C. Riverside,Los Angeles Basin,8/6/2018,218,7.16, ,0.00, ,328, ,1.6, ,39.7, ,19.7, ,29.2, ,74, ,14, ,38, ,13.5, ,1.6, ,137.4, ,25.7, 
44,U.C. Riverside,Los Angeles Basin,8/7/2018,219,7.51, ,0.00, ,315, ,1.5, ,38.1, ,21.8, ,30.3, ,60, ,20, ,35, ,13.0, ,1.8, ,156.6, ,26.0, 
44,U.C. Riverside,Los Angeles Basin,8/8/2018,220,5.23, ,0.00, ,229, ,1.5, ,34.1, ,20.0, ,27.3, ,68, ,23, ,42, ,13.4, ,1.5, ,131.7, ,27.0, 
44,U.C. Riverside,Los Angeles Basin,8/9/2018,221,5.93, ,0.00, ,259, ,1.8, ,39.0, ,21.0, ,28.7, ,71, ,27, ,45, ,15.6, ,1.7, ,144.2, ,25.4, 
44,U.C. Riverside,Los Angeles Basin,8/10/2018,222,6.08, ,0.00, ,250, ,1.7, ,33.9, ,22.1, ,27.7, ,71, ,30, ,45, ,14.7, ,2.0, ,173.9, ,26.2, 
44,U.C. Riverside,Los Angeles Basin,8/11/2018,223,6.24, ,0.00, ,292, ,1.8, ,33.4, ,20.2, ,26.2, ,74, ,37, ,54, ,16.1, ,2.0, ,169.5, ,25.2, 
44,U.C. Riverside,Los Angeles Basin,8/12/2018,224,6.05, ,0.00, ,288, ,1.9, ,33.1, ,20.7, ,26.0, ,88, ,33, ,58, ,17.0, ,1.8, ,158.0, ,25.9, 
44,U.C. Riverside,Los Angeles Basin,8/13/2018,225,6.45, ,0.00, ,316, ,1.5, ,32.5, ,18.8, ,24.9, ,75, ,27, ,48, ,13.2, ,1.8, ,151.9, ,25.0, 
44,U.C. Riverside,Los Angeles Basin,8/14/2018,226,6.25, ,0.00, ,315, ,1.6, ,32.4, ,17.3, ,24.3, ,82, ,29, ,53, ,14.1, ,1.8, ,155.4, ,25.3, 
